id,label
hug_126.wav,hug
hug_20.wav,hug
hug_33.wav,hug
hug_153.wav,hug
hug_14.wav,awake
hug_35.wav,hug
hug_139.wav,hug
hug_117.wav,hug
hug_50.wav,hug
hug_69.wav,hungry
hug_53.wav,sleepy
hug_77.wav,awake
hug_133.wav,hug
hug_79.wav,hug
hug_57.wav,hungry
hug_158.wav,hug
hug_8.wav,hug
hug_111.wav,hug
hug_13.wav,hug
hug_157.wav,hug
hug_128.wav,hungry
hug_144.wav,hungry
hug_76.wav,hug
hug_106.wav,sleepy
hug_127.wav,sleepy
hug_110.wav,hungry
hug_84.wav,hug
hug_28.wav,diaper
hug_142.wav,hug
hug_89.wav,hug
hug_52.wav,hug
hug_109.wav,hug
hug_86.wav,hug
hug_159.wav,hug
hug_149.wav,awake
hug_113.wav,hug
hug_60.wav,sleepy
hug_102.wav,hug
hug_81.wav,hungry
hug_119.wav,sleepy
hug_32.wav,awake
hug_6.wav,hug
hug_78.wav,hug
hug_54.wav,hug
hug_83.wav,hug
hug_62.wav,hug
hug_70.wav,diaper
hug_15.wav,diaper
hug_5.wav,hug
hug_37.wav,hug
hug_105.wav,hungry
hug_48.wav,awake
hug_26.wav,awake
hug_132.wav,hug
hug_10.wav,hug
hug_141.wav,hug
hug_123.wav,hug
hug_154.wav,sleepy
hug_1.wav,hug
hug_23.wav,hug
hug_71.wav,uncomfortable
hug_42.wav,sleepy
hug_145.wav,hug
hug_131.wav,hug
hug_88.wav,hug
hug_107.wav,hug
hug_120.wav,sleepy
hug_65.wav,hug
hug_94.wav,awake
hug_80.wav,hungry
hug_129.wav,diaper
hug_72.wav,awake
hug_93.wav,hungry
hug_66.wav,hug
hug_150.wav,hug
hug_73.wav,hug
hug_100.wav,hug
hug_134.wav,hungry
hug_64.wav,hungry
hug_136.wav,hug
hug_114.wav,hug
hug_74.wav,uncomfortable
hug_55.wav,uncomfortable
hug_3.wav,hug
hug_2.wav,sleepy
hug_99.wav,hug
hug_4.wav,hug
hug_118.wav,hug
hug_143.wav,hug
hug_44.wav,uncomfortable
hug_34.wav,hug
hug_39.wav,hug
hug_146.wav,sleepy
hug_21.wav,hug
hug_112.wav,sleepy
hug_96.wav,hug
hug_31.wav,hug
hug_91.wav,hungry
hug_63.wav,awake
hug_68.wav,hug
hug_124.wav,hug
hug_75.wav,hug
hug_61.wav,hug
hug_121.wav,uncomfortable
hug_19.wav,hug
hug_147.wav,hug
hug_46.wav,uncomfortable
hug_82.wav,hug
hug_152.wav,hug
hug_59.wav,hug
hug_95.wav,awake
hug_56.wav,hug
hug_25.wav,uncomfortable
hug_97.wav,diaper
hug_122.wav,hug
hug_0.wav,sleepy
hug_51.wav,hug
hug_116.wav,hungry
hug_103.wav,hug
hug_41.wav,sleepy
hug_11.wav,awake
hug_125.wav,hungry
hug_156.wav,hug
hug_135.wav,hug
hug_45.wav,hug
hug_98.wav,hug
hug_108.wav,hug
hug_30.wav,hug
hug_36.wav,hug
hug_137.wav,hug
hug_92.wav,hug
hug_24.wav,hungry
hug_130.wav,hug
hug_138.wav,hug
hug_9.wav,uncomfortable
hug_16.wav,uncomfortable
hug_140.wav,hungry
hug_67.wav,hug
hug_155.wav,awake
hug_101.wav,sleepy
hug_18.wav,awake
hug_151.wav,sleepy
hug_104.wav,hug
hug_40.wav,diaper
hug_47.wav,hungry
hug_29.wav,uncomfortable
hug_115.wav,hug
hug_43.wav,hug
hug_49.wav,awake
hug_27.wav,hug
hug_17.wav,sleepy
hug_12.wav,hug
sleepy_134.wav,sleepy
sleepy_29.wav,sleepy
sleepy_15.wav,sleepy
sleepy_24.wav,sleepy
sleepy_20.wav,awake
sleepy_108.wav,awake
sleepy_105.wav,sleepy
sleepy_107.wav,sleepy
sleepy_7.wav,sleepy
sleepy_44.wav,hungry
sleepy_137.wav,hug
sleepy_12.wav,sleepy
sleepy_35.wav,awake
sleepy_87.wav,uncomfortable
sleepy_2.wav,hungry
sleepy_82.wav,sleepy
sleepy_78.wav,sleepy
sleepy_94.wav,sleepy
sleepy_19.wav,sleepy
sleepy_135.wav,sleepy
sleepy_89.wav,sleepy
sleepy_4.wav,sleepy
sleepy_63.wav,sleepy
sleepy_33.wav,sleepy
sleepy_79.wav,hug
sleepy_28.wav,hungry
sleepy_39.wav,sleepy
sleepy_69.wav,sleepy
sleepy_70.wav,sleepy
sleepy_100.wav,hungry
sleepy_124.wav,sleepy
sleepy_53.wav,sleepy
sleepy_48.wav,sleepy
sleepy_128.wav,sleepy
sleepy_86.wav,sleepy
sleepy_30.wav,sleepy
sleepy_6.wav,sleepy
sleepy_85.wav,sleepy
sleepy_99.wav,sleepy
sleepy_31.wav,sleepy
sleepy_8.wav,diaper
sleepy_120.wav,sleepy
sleepy_121.wav,sleepy
sleepy_113.wav,sleepy
sleepy_76.wav,sleepy
sleepy_67.wav,sleepy
sleepy_26.wav,sleepy
sleepy_143.wav,hug
sleepy_21.wav,sleepy
sleepy_64.wav,hug
sleepy_66.wav,hungry
sleepy_60.wav,sleepy
sleepy_52.wav,awake
sleepy_61.wav,sleepy
sleepy_27.wav,sleepy
sleepy_81.wav,sleepy
sleepy_109.wav,hug
sleepy_77.wav,sleepy
sleepy_16.wav,sleepy
sleepy_22.wav,sleepy
sleepy_115.wav,sleepy
sleepy_46.wav,sleepy
sleepy_18.wav,sleepy
sleepy_114.wav,hug
sleepy_142.wav,sleepy
sleepy_55.wav,sleepy
sleepy_38.wav,sleepy
sleepy_104.wav,sleepy
sleepy_71.wav,sleepy
sleepy_126.wav,sleepy
sleepy_57.wav,sleepy
sleepy_42.wav,sleepy
sleepy_95.wav,sleepy
sleepy_17.wav,awake
sleepy_62.wav,sleepy
sleepy_58.wav,hug
sleepy_84.wav,sleepy
sleepy_5.wav,sleepy
sleepy_98.wav,sleepy
sleepy_47.wav,sleepy
sleepy_40.wav,awake
sleepy_118.wav,sleepy
sleepy_65.wav,sleepy
sleepy_93.wav,sleepy
sleepy_88.wav,sleepy
sleepy_1.wav,sleepy
sleepy_125.wav,sleepy
sleepy_10.wav,sleepy
sleepy_74.wav,sleepy
sleepy_34.wav,uncomfortable
sleepy_54.wav,sleepy
sleepy_73.wav,uncomfortable
sleepy_122.wav,sleepy
sleepy_133.wav,sleepy
sleepy_129.wav,hungry
sleepy_25.wav,diaper
sleepy_102.wav,sleepy
sleepy_106.wav,sleepy
sleepy_90.wav,sleepy
sleepy_9.wav,sleepy
sleepy_43.wav,hug
sleepy_97.wav,sleepy
sleepy_80.wav,sleepy
sleepy_72.wav,sleepy
sleepy_111.wav,sleepy
sleepy_112.wav,sleepy
sleepy_131.wav,sleepy
sleepy_110.wav,sleepy
sleepy_51.wav,sleepy
sleepy_11.wav,sleepy
sleepy_141.wav,sleepy
sleepy_68.wav,sleepy
sleepy_116.wav,sleepy
sleepy_83.wav,sleepy
sleepy_59.wav,sleepy
sleepy_37.wav,sleepy
sleepy_123.wav,sleepy
sleepy_132.wav,uncomfortable
sleepy_50.wav,sleepy
sleepy_91.wav,hug
sleepy_56.wav,sleepy
sleepy_119.wav,sleepy
sleepy_139.wav,sleepy
sleepy_32.wav,sleepy
sleepy_36.wav,sleepy
sleepy_140.wav,uncomfortable
sleepy_136.wav,sleepy
sleepy_92.wav,sleepy
sleepy_45.wav,awake
sleepy_101.wav,sleepy
sleepy_3.wav,hungry
sleepy_117.wav,sleepy
sleepy_14.wav,sleepy
sleepy_0.wav,sleepy
sleepy_41.wav,sleepy
sleepy_13.wav,sleepy
sleepy_103.wav,sleepy
sleepy_23.wav,sleepy
sleepy_138.wav,sleepy
sleepy_130.wav,sleepy
sleepy_49.wav,sleepy
sleepy_75.wav,sleepy
sleepy_96.wav,hungry
sleepy_127.wav,uncomfortable
uncomfortable_154.wav,diaper
uncomfortable_123.wav,uncomfortable
uncomfortable_119.wav,uncomfortable
uncomfortable_98.wav,uncomfortable
uncomfortable_28.wav,uncomfortable
uncomfortable_23.wav,uncomfortable
uncomfortable_128.wav,diaper
uncomfortable_16.wav,uncomfortable
uncomfortable_6.wav,uncomfortable
uncomfortable_107.wav,hungry
uncomfortable_68.wav,sleepy
uncomfortable_46.wav,uncomfortable
uncomfortable_41.wav,uncomfortable
uncomfortable_14.wav,uncomfortable
uncomfortable_157.wav,uncomfortable
uncomfortable_84.wav,uncomfortable
uncomfortable_4.wav,diaper
uncomfortable_110.wav,uncomfortable
uncomfortable_76.wav,diaper
uncomfortable_8.wav,uncomfortable
uncomfortable_114.wav,sleepy
uncomfortable_78.wav,uncomfortable
uncomfortable_150.wav,uncomfortable
uncomfortable_47.wav,uncomfortable
uncomfortable_104.wav,diaper
uncomfortable_62.wav,uncomfortable
uncomfortable_59.wav,uncomfortable
uncomfortable_120.wav,uncomfortable
uncomfortable_35.wav,uncomfortable
uncomfortable_113.wav,uncomfortable
uncomfortable_70.wav,uncomfortable
uncomfortable_137.wav,uncomfortable
uncomfortable_38.wav,uncomfortable
uncomfortable_56.wav,uncomfortable
uncomfortable_141.wav,diaper
uncomfortable_148.wav,hug
uncomfortable_159.wav,hug
uncomfortable_32.wav,uncomfortable
uncomfortable_69.wav,uncomfortable
uncomfortable_85.wav,uncomfortable
uncomfortable_134.wav,uncomfortable
uncomfortable_58.wav,uncomfortable
uncomfortable_82.wav,hug
uncomfortable_92.wav,uncomfortable
uncomfortable_55.wav,uncomfortable
uncomfortable_13.wav,uncomfortable
uncomfortable_57.wav,uncomfortable
uncomfortable_21.wav,uncomfortable
uncomfortable_122.wav,sleepy
uncomfortable_118.wav,uncomfortable
uncomfortable_36.wav,uncomfortable
uncomfortable_75.wav,uncomfortable
uncomfortable_124.wav,uncomfortable
uncomfortable_22.wav,uncomfortable
uncomfortable_95.wav,uncomfortable
uncomfortable_2.wav,uncomfortable
uncomfortable_96.wav,hug
uncomfortable_71.wav,uncomfortable
uncomfortable_73.wav,sleepy
uncomfortable_79.wav,hug
uncomfortable_100.wav,uncomfortable
uncomfortable_121.wav,uncomfortable
uncomfortable_127.wav,uncomfortable
uncomfortable_42.wav,uncomfortable
uncomfortable_64.wav,uncomfortable
uncomfortable_131.wav,uncomfortable
uncomfortable_52.wav,uncomfortable
uncomfortable_156.wav,diaper
uncomfortable_10.wav,uncomfortable
uncomfortable_86.wav,uncomfortable
uncomfortable_138.wav,uncomfortable
uncomfortable_34.wav,uncomfortable
uncomfortable_20.wav,diaper
uncomfortable_102.wav,uncomfortable
uncomfortable_149.wav,sleepy
uncomfortable_12.wav,uncomfortable
uncomfortable_31.wav,uncomfortable
uncomfortable_146.wav,uncomfortable
uncomfortable_61.wav,uncomfortable
uncomfortable_103.wav,uncomfortable
uncomfortable_144.wav,uncomfortable
uncomfortable_112.wav,uncomfortable
uncomfortable_135.wav,uncomfortable
uncomfortable_143.wav,uncomfortable
uncomfortable_136.wav,uncomfortable
uncomfortable_37.wav,diaper
uncomfortable_89.wav,uncomfortable
uncomfortable_5.wav,uncomfortable
uncomfortable_139.wav,uncomfortable
uncomfortable_158.wav,uncomfortable
uncomfortable_126.wav,diaper
uncomfortable_1.wav,uncomfortable
uncomfortable_97.wav,uncomfortable
uncomfortable_133.wav,uncomfortable
uncomfortable_27.wav,uncomfortable
uncomfortable_19.wav,uncomfortable
uncomfortable_29.wav,diaper
uncomfortable_147.wav,diaper
uncomfortable_117.wav,hungry
uncomfortable_30.wav,uncomfortable
uncomfortable_93.wav,awake
uncomfortable_48.wav,uncomfortable
uncomfortable_83.wav,uncomfortable
uncomfortable_60.wav,uncomfortable
uncomfortable_81.wav,uncomfortable
uncomfortable_77.wav,uncomfortable
uncomfortable_7.wav,uncomfortable
uncomfortable_74.wav,awake
uncomfortable_40.wav,uncomfortable
uncomfortable_87.wav,uncomfortable
uncomfortable_43.wav,uncomfortable
uncomfortable_49.wav,uncomfortable
uncomfortable_26.wav,uncomfortable
uncomfortable_66.wav,sleepy
uncomfortable_108.wav,uncomfortable
uncomfortable_65.wav,uncomfortable
uncomfortable_54.wav,uncomfortable
uncomfortable_50.wav,uncomfortable
uncomfortable_63.wav,diaper
uncomfortable_17.wav,uncomfortable
uncomfortable_33.wav,awake
uncomfortable_67.wav,uncomfortable
uncomfortable_90.wav,uncomfortable
uncomfortable_45.wav,uncomfortable
uncomfortable_39.wav,uncomfortable
uncomfortable_155.wav,uncomfortable
uncomfortable_116.wav,uncomfortable
uncomfortable_129.wav,uncomfortable
uncomfortable_130.wav,diaper
uncomfortable_109.wav,uncomfortable
uncomfortable_91.wav,uncomfortable
uncomfortable_101.wav,uncomfortable
uncomfortable_111.wav,uncomfortable
uncomfortable_9.wav,uncomfortable
uncomfortable_115.wav,sleepy
uncomfortable_72.wav,uncomfortable
uncomfortable_11.wav,uncomfortable
uncomfortable_142.wav,uncomfortable
uncomfortable_80.wav,uncomfortable
uncomfortable_24.wav,uncomfortable
uncomfortable_152.wav,uncomfortable
uncomfortable_145.wav,uncomfortable
uncomfortable_132.wav,uncomfortable
uncomfortable_25.wav,uncomfortable
uncomfortable_151.wav,uncomfortable
uncomfortable_44.wav,uncomfortable
uncomfortable_140.wav,uncomfortable
uncomfortable_106.wav,uncomfortable
uncomfortable_18.wav,diaper
uncomfortable_51.wav,uncomfortable
uncomfortable_105.wav,uncomfortable
uncomfortable_15.wav,uncomfortable
uncomfortable_0.wav,diaper
uncomfortable_53.wav,awake
uncomfortable_99.wav,sleepy
uncomfortable_3.wav,uncomfortable
uncomfortable_153.wav,uncomfortable
uncomfortable_94.wav,uncomfortable
uncomfortable_125.wav,diaper
uncomfortable_88.wav,uncomfortable
diaper_50.wav,hug
diaper_11.wav,diaper
diaper_95.wav,diaper
diaper_92.wav,sleepy
diaper_45.wav,awake
diaper_15.wav,diaper
diaper_36.wav,diaper
diaper_58.wav,sleepy
diaper_42.wav,awake
diaper_12.wav,diaper
diaper_29.wav,diaper
diaper_60.wav,diaper
diaper_108.wav,hug
diaper_127.wav,sleepy
diaper_121.wav,diaper
diaper_128.wav,sleepy
diaper_99.wav,diaper
diaper_73.wav,diaper
diaper_86.wav,uncomfortable
diaper_0.wav,diaper
diaper_41.wav,uncomfortable
diaper_31.wav,uncomfortable
diaper_43.wav,hungry
diaper_1.wav,diaper
diaper_117.wav,awake
diaper_113.wav,diaper
diaper_76.wav,diaper
diaper_3.wav,diaper
diaper_65.wav,diaper
diaper_125.wav,hungry
diaper_78.wav,diaper
diaper_67.wav,diaper
diaper_111.wav,sleepy
diaper_24.wav,uncomfortable
diaper_69.wav,sleepy
diaper_59.wav,sleepy
diaper_38.wav,awake
diaper_71.wav,uncomfortable
diaper_55.wav,diaper
diaper_104.wav,diaper
diaper_63.wav,diaper
diaper_16.wav,awake
diaper_80.wav,awake
diaper_105.wav,uncomfortable
diaper_27.wav,uncomfortable
diaper_116.wav,diaper
diaper_44.wav,diaper
diaper_26.wav,diaper
diaper_133.wav,awake
diaper_122.wav,awake
diaper_91.wav,uncomfortable
diaper_123.wav,diaper
diaper_23.wav,uncomfortable
diaper_130.wav,diaper
diaper_112.wav,hungry
diaper_131.wav,diaper
diaper_79.wav,diaper
diaper_115.wav,diaper
diaper_13.wav,sleepy
diaper_17.wav,diaper
diaper_110.wav,awake
diaper_72.wav,diaper
diaper_2.wav,diaper
diaper_75.wav,diaper
diaper_46.wav,diaper
diaper_6.wav,diaper
diaper_77.wav,awake
diaper_8.wav,awake
diaper_107.wav,diaper
diaper_66.wav,diaper
diaper_81.wav,diaper
diaper_20.wav,uncomfortable
diaper_47.wav,hungry
diaper_34.wav,awake
diaper_48.wav,diaper
diaper_68.wav,diaper
diaper_32.wav,sleepy
diaper_54.wav,diaper
diaper_94.wav,diaper
diaper_106.wav,diaper
diaper_120.wav,sleepy
diaper_37.wav,uncomfortable
diaper_114.wav,uncomfortable
diaper_7.wav,diaper
diaper_96.wav,diaper
diaper_28.wav,diaper
diaper_18.wav,diaper
diaper_49.wav,awake
diaper_9.wav,hug
diaper_33.wav,hungry
diaper_93.wav,awake
diaper_83.wav,diaper
diaper_5.wav,awake
diaper_70.wav,diaper
diaper_39.wav,uncomfortable
diaper_57.wav,hungry
diaper_118.wav,diaper
diaper_53.wav,diaper
diaper_10.wav,diaper
diaper_51.wav,uncomfortable
diaper_74.wav,sleepy
diaper_100.wav,awake
diaper_101.wav,diaper
diaper_97.wav,diaper
diaper_109.wav,diaper
diaper_85.wav,diaper
diaper_88.wav,diaper
diaper_84.wav,uncomfortable
diaper_119.wav,sleepy
diaper_62.wav,sleepy
diaper_87.wav,sleepy
diaper_19.wav,awake
diaper_82.wav,awake
diaper_90.wav,diaper
diaper_103.wav,diaper
diaper_25.wav,diaper
diaper_35.wav,sleepy
diaper_61.wav,diaper
diaper_56.wav,diaper
diaper_30.wav,sleepy
diaper_98.wav,hug
diaper_102.wav,diaper
diaper_14.wav,awake
diaper_124.wav,diaper
diaper_126.wav,hug
diaper_21.wav,awake
diaper_22.wav,diaper
diaper_40.wav,sleepy
diaper_89.wav,diaper
diaper_64.wav,diaper
diaper_129.wav,diaper
diaper_52.wav,diaper
diaper_132.wav,diaper
diaper_4.wav,diaper
hungry_68.wav,hungry
hungry_120.wav,sleepy
hungry_149.wav,hungry
hungry_147.wav,sleepy
hungry_101.wav,sleepy
hungry_127.wav,hug
hungry_137.wav,hungry
hungry_31.wav,hungry
hungry_98.wav,diaper
hungry_95.wav,hungry
hungry_34.wav,awake
hungry_102.wav,hungry
hungry_145.wav,hungry
hungry_86.wav,hungry
hungry_22.wav,sleepy
hungry_63.wav,awake
hungry_3.wav,sleepy
hungry_132.wav,diaper
hungry_59.wav,awake
hungry_32.wav,hungry
hungry_155.wav,hungry
hungry_89.wav,hungry
hungry_100.wav,hungry
hungry_151.wav,hungry
hungry_80.wav,hungry
hungry_57.wav,hungry
hungry_106.wav,uncomfortable
hungry_29.wav,hungry
hungry_123.wav,hungry
hungry_17.wav,hungry
hungry_9.wav,hug
hungry_156.wav,hungry
hungry_6.wav,hungry
hungry_141.wav,uncomfortable
hungry_79.wav,hungry
hungry_46.wav,hungry
hungry_135.wav,uncomfortable
hungry_26.wav,sleepy
hungry_94.wav,hungry
hungry_126.wav,diaper
hungry_92.wav,awake
hungry_20.wav,uncomfortable
hungry_5.wav,hungry
hungry_96.wav,awake
hungry_67.wav,sleepy
hungry_134.wav,hungry
hungry_125.wav,hungry
hungry_12.wav,sleepy
hungry_119.wav,awake
hungry_16.wav,diaper
hungry_55.wav,awake
hungry_108.wav,hungry
hungry_11.wav,hungry
hungry_44.wav,hungry
hungry_81.wav,hungry
hungry_87.wav,sleepy
hungry_28.wav,awake
hungry_143.wav,hungry
hungry_74.wav,hungry
hungry_8.wav,hungry
hungry_23.wav,hungry
hungry_21.wav,hungry
hungry_40.wav,hungry
hungry_131.wav,uncomfortable
hungry_35.wav,hungry
hungry_138.wav,hungry
hungry_93.wav,hungry
hungry_69.wav,sleepy
hungry_121.wav,sleepy
hungry_129.wav,diaper
hungry_50.wav,uncomfortable
hungry_14.wav,hungry
hungry_19.wav,hungry
hungry_118.wav,hungry
hungry_103.wav,hungry
hungry_157.wav,hungry
hungry_136.wav,diaper
hungry_39.wav,uncomfortable
hungry_58.wav,uncomfortable
hungry_154.wav,hungry
hungry_66.wav,hungry
hungry_124.wav,awake
hungry_113.wav,hug
hungry_117.wav,hungry
hungry_133.wav,hungry
hungry_148.wav,sleepy
hungry_1.wav,awake
hungry_122.wav,hungry
hungry_56.wav,sleepy
hungry_0.wav,hungry
hungry_41.wav,hug
hungry_130.wav,hug
hungry_110.wav,hungry
hungry_115.wav,hungry
hungry_37.wav,diaper
hungry_105.wav,sleepy
hungry_128.wav,hungry
hungry_18.wav,uncomfortable
hungry_142.wav,diaper
hungry_13.wav,awake
hungry_33.wav,hungry
hungry_52.wav,awake
hungry_91.wav,hungry
hungry_53.wav,hungry
hungry_65.wav,sleepy
hungry_25.wav,sleepy
hungry_99.wav,hungry
hungry_146.wav,hug
hungry_88.wav,diaper
hungry_51.wav,hungry
hungry_2.wav,hungry
hungry_111.wav,awake
hungry_30.wav,awake
hungry_70.wav,hungry
hungry_71.wav,hug
hungry_75.wav,hungry
hungry_140.wav,hungry
hungry_61.wav,awake
hungry_64.wav,hungry
hungry_85.wav,awake
hungry_60.wav,hungry
hungry_24.wav,uncomfortable
hungry_77.wav,hungry
hungry_84.wav,diaper
hungry_45.wav,uncomfortable
hungry_78.wav,hug
hungry_109.wav,hungry
hungry_15.wav,hungry
hungry_47.wav,hungry
hungry_114.wav,awake
hungry_27.wav,hungry
hungry_10.wav,uncomfortable
hungry_72.wav,hungry
hungry_42.wav,sleepy
hungry_153.wav,hungry
hungry_54.wav,uncomfortable
hungry_144.wav,diaper
hungry_116.wav,hungry
hungry_139.wav,hungry
hungry_104.wav,sleepy
hungry_158.wav,sleepy
hungry_159.wav,hungry
hungry_76.wav,sleepy
hungry_49.wav,diaper
hungry_38.wav,hungry
hungry_48.wav,hug
hungry_62.wav,uncomfortable
hungry_43.wav,awake
hungry_73.wav,awake
hungry_112.wav,hug
hungry_7.wav,uncomfortable
hungry_150.wav,hungry
hungry_36.wav,awake
hungry_83.wav,hungry
hungry_152.wav,uncomfortable
hungry_82.wav,hungry
hungry_4.wav,hungry
hungry_97.wav,hungry
hungry_90.wav,hungry
hungry_107.wav,hungry
