filename,chroma_stft,rms,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,label
awake_106.wav,0.5388995409011841,0.010663428343832493,2774.5476149914953,2033.8762289763374,5267.218149852458,0.20355281298374614,-436.501220703125,62.16874313354492,-33.23869323730469,20.911806106567383,-35.80217361450195,2.776129961013794,-12.251922607421875,-2.4371254444122314,-16.025178909301758,-7.931726932525635,-10.656352996826172,-17.813552856445312,-8.805826187133789,-16.600305557250977,-6.646292209625244,-13.93564510345459,-2.6527628898620605,-8.884325981140137,-4.050069332122803,-4.599447727203369,awake
awake_87.wav,0.6007920503616333,0.0014126666355878115,2079.9339311972976,1905.9630330211,4313.9072477263935,0.12503098998645512,-509.7380065917969,124.36123657226562,-57.831729888916016,42.80730438232422,-40.75330352783203,22.285945892333984,-31.28291893005371,5.515695095062256,-17.22495460510254,-5.357880115509033,-10.158384323120117,-18.550107955932617,-1.5828843116760254,-19.77328109741211,0.517998993396759,-19.88111686706543,-3.9700334072113037,-12.696434020996094,-3.197577714920044,-8.007539749145508,awake
awake_122.wav,0.433782160282135,0.038772404193878174,2109.0494937514554,2022.1098617551374,4481.989564688951,0.11568184017027863,-316.53656005859375,79.33554077148438,-14.772171020507812,28.582019805908203,-15.944002151489258,24.709243774414062,1.6856056451797485,20.716089248657227,-6.592179298400879,4.957517147064209,7.3456711769104,-3.8600378036499023,5.721292018890381,-4.458746910095215,6.336517333984375,-6.3115763664245605,8.902726173400879,4.687912940979004,7.568169593811035,10.157800674438477,awake
awake_127.wav,0.37737348675727844,0.026887869462370872,2394.224996772448,2021.5058600084158,4966.26996964493,0.14642390673374614,-383.3923034667969,58.809234619140625,-26.41596794128418,13.040423393249512,-44.07143020629883,-10.482973098754883,-24.095022201538086,1.099358081817627,-12.167645454406738,-16.172395706176758,-6.898383140563965,-15.82111930847168,-7.14482307434082,-16.308048248291016,-1.7428191900253296,-13.227537155151367,-2.2425246238708496,1.0150340795516968,-2.920684576034546,6.54965353012085,awake
awake_104.wav,0.31287434697151184,0.05189814046025276,2956.3329331714654,2080.505192148309,5591.249523812403,0.16902240953947367,-312.09979248046875,28.549530029296875,-33.94198226928711,16.92021942138672,-61.16774368286133,-6.021237850189209,-16.445592880249023,-1.0734734535217285,-16.024179458618164,-3.938309907913208,-2.3524110317230225,-17.747100830078125,1.8796684741973877,-9.94843864440918,7.256860256195068,-9.354246139526367,1.8303532600402832,2.1141128540039062,-6.585936546325684,6.224870681762695,awake
awake_39.wav,0.5124518871307373,0.011500643566250801,2384.882729092365,1987.5997134428612,4752.0879314410795,0.17056208276896284,-460.4068298339844,70.51973724365234,-18.420114517211914,18.04325294494629,-35.53203582763672,-13.472526550292969,-19.45265769958496,-3.7239506244659424,-16.89154052734375,-11.109609603881836,-9.818177223205566,-20.26348114013672,-7.469751358032227,-14.653199195861816,-5.593751430511475,-9.900064468383789,-1.565069556236267,-5.1738409996032715,-4.8240251541137695,2.3609633445739746,awake
awake_125.wav,0.24706192314624786,0.14549627900123596,2065.345278873977,1564.0579362129706,3638.22800013303,0.1261806428986068,-218.437255859375,74.49921417236328,-75.5401382446289,7.001110553741455,-29.45942497253418,12.1077299118042,-45.49806594848633,13.753106117248535,5.15583610534668,-16.189224243164062,0.293470174074173,-14.797446250915527,7.88385534286499,-0.8343629837036133,11.766267776489258,8.987382888793945,13.454222679138184,9.638467788696289,0.21969841420650482,-0.798912763595581,awake
awake_17.wav,0.3207016885280609,0.12405021488666534,2076.124691560956,1744.6670181261652,3959.8260554735875,0.1258231242743808,-185.04075622558594,112.82579040527344,-61.99178695678711,16.53981590270996,-22.107898712158203,18.88957977294922,-51.10835266113281,24.94817543029785,-6.653487205505371,-8.295143127441406,5.6249895095825195,-14.284211158752441,10.689111709594727,-5.084678649902344,13.45263385772705,1.9641056060791016,8.667502403259277,-0.2383788526058197,1.2486158609390259,-4.137116432189941,awake
awake_139.wav,0.42274636030197144,0.016794996336102486,1840.8450610989184,1594.1636804609195,3482.2789431356423,0.11343393237229102,-383.5147705078125,89.37606048583984,-34.0045051574707,9.548439979553223,-6.100857257843018,-8.582073211669922,-7.863367557525635,-12.787705421447754,-13.147176742553711,-9.648238182067871,-10.334012031555176,-6.853513240814209,-7.056864261627197,-5.492363452911377,0.4962218701839447,-7.8817362785339355,-9.112849235534668,-12.721331596374512,-8.532890319824219,-6.138149738311768,awake
awake_21.wav,0.3464552164077759,0.06819378584623337,1964.0618237214387,1803.110485665582,3897.0431017801857,0.12466440112229102,-224.8414306640625,131.5531463623047,-41.14976119995117,17.819061279296875,-37.41872024536133,15.36766529083252,-38.05007553100586,35.08244705200195,0.23657411336898804,-19.2819881439209,9.184785842895508,-7.8262457847595215,16.67879867553711,-12.553458213806152,9.522489547729492,0.24400362372398376,-0.7538347244262695,8.825450897216797,-11.658707618713379,-7.557643413543701,awake
awake_69.wav,0.3170861303806305,0.0710814967751503,1791.288644543704,1647.8851233038024,3361.0296763133706,0.09622239623645511,-301.43585205078125,88.9766845703125,-36.30526351928711,-8.554303169250488,-19.404003143310547,17.36769676208496,-24.42074966430664,15.512556076049805,14.805893898010254,1.1891614198684692,7.122243404388428,-1.740007996559143,4.22684383392334,-5.757169246673584,1.2197860479354858,-4.249786853790283,6.094187259674072,12.31351375579834,18.136568069458008,16.612934112548828,awake
awake_45.wav,0.3734442889690399,0.05710941180586815,2604.4927124441756,1750.1005255816851,4567.089050104006,0.17606393914473684,-271.29132080078125,63.27756118774414,-74.70804595947266,33.77577590942383,-25.362607955932617,19.00305938720703,-14.169870376586914,33.01844787597656,-15.71729564666748,-4.194774150848389,9.952569007873535,-10.580252647399902,8.866278648376465,-7.621579170227051,15.968334197998047,-2.1695563793182373,6.143634796142578,5.23051118850708,3.47329044342041,5.5116448402404785,awake
awake_9.wav,0.3919256329536438,0.03219960629940033,2649.242301248821,1887.3026076321762,4860.9372732440015,0.186636815499226,-420.3089294433594,35.87416076660156,-47.24210739135742,21.12640380859375,-9.026863098144531,22.709016799926758,-17.221813201904297,31.44790267944336,5.408696174621582,-10.499029159545898,15.021228790283203,-8.5936279296875,1.4372780323028564,-4.044357776641846,4.86881685256958,2.809813976287842,7.3671770095825195,5.928623676300049,1.1153090000152588,-3.5579428672790527,awake
awake_157.wav,0.4487505257129669,0.09569291770458221,2303.7015302891664,1816.290250008019,4392.006775469234,0.11887834389512383,-286.4078674316406,41.472015380859375,-65.61287689208984,22.31372833251953,-3.0679616928100586,27.94260025024414,-3.3936846256256104,21.100534439086914,-6.330709457397461,12.264167785644531,7.693565845489502,-6.160870552062988,7.208508014678955,-3.940598964691162,9.624664306640625,-3.968904972076416,8.855262756347656,4.173669338226318,8.920207977294922,7.284946918487549,awake
awake_34.wav,0.29383760690689087,0.0917518213391304,2806.07274781243,2048.713669197541,5268.35147633272,0.18752418730650156,-291.1264343261719,26.822751998901367,-71.68608093261719,-11.360814094543457,-29.30809211730957,-1.6598180532455444,-34.98903274536133,25.04977798461914,-29.22569465637207,-9.27810287475586,-10.236506462097168,-15.002864837646484,1.49734628200531,-4.542503356933594,20.365928649902344,1.350398302078247,19.615306854248047,-1.890730857849121,0.44233396649360657,-0.9629166722297668,awake
awake_48.wav,0.46569445729255676,0.06991990655660629,2113.644055522771,1718.7181148393956,4004.725783971072,0.1233930558243034,-304.7115478515625,82.0100326538086,-57.79765319824219,21.13683319091797,2.446213722229004,8.815071105957031,-8.692747116088867,31.228473663330078,-7.572375774383545,2.9714534282684326,4.091972351074219,-3.487886667251587,8.701375961303711,-9.179112434387207,14.939677238464355,2.8841707706451416,11.196805953979492,11.589631080627441,3.3179335594177246,5.848337650299072,awake
awake_11.wav,0.44740593433380127,0.05590036138892174,2504.960678342409,1897.5737163456872,4719.2714632111065,0.13846552704140866,-319.4555358886719,56.222618103027344,-52.93300247192383,20.85951042175293,-25.266305923461914,21.044275283813477,-7.841030597686768,22.130584716796875,1.3752776384353638,-1.2504092454910278,2.501039981842041,-0.18531198799610138,8.674131393432617,-3.79890513420105,10.099945068359375,-2.9823968410491943,8.859081268310547,1.4838846921920776,2.723773717880249,4.63468074798584,awake
awake_84.wav,0.44298309087753296,0.01621885597705841,2431.212396672572,2025.4521806680734,4952.353387129934,0.16485236672794118,-419.7455139160156,70.02246856689453,-32.89865493774414,24.190420150756836,-47.73158264160156,-11.263473510742188,-25.85913848876953,2.8960611820220947,-17.95874786376953,-11.617071151733398,-6.845696926116943,-20.744901657104492,-8.29007339477539,-17.060443878173828,-4.246935844421387,-14.19825267791748,1.7764230966567993,-5.707284450531006,-3.986093521118164,0.7234218120574951,awake
awake_23.wav,0.3761955499649048,0.06258086115121841,1757.5529095041047,1644.9471007555042,3409.9960468870936,0.07854071933049536,-324.3927917480469,93.46328735351562,-39.5337028503418,1.0743013620376587,-21.95479393005371,8.171082496643066,-15.199446678161621,11.835904121398926,8.694591522216797,5.359844207763672,4.237290382385254,-0.7189732789993286,10.400248527526855,-6.562661647796631,2.2336411476135254,-5.174219608306885,5.0215163230896,10.886696815490723,8.713544845581055,12.25798225402832,awake
awake_56.wav,0.4106728136539459,0.09705917537212372,2471.2984803829727,1875.0031006641393,4736.471359205689,0.13990845104489164,-262.52899169921875,43.364036560058594,-62.223731994628906,26.81060791015625,-15.7083101272583,23.498310089111328,-10.252396583557129,25.80173110961914,-7.981838226318359,9.351668357849121,3.289862632751465,-11.695361137390137,8.52968692779541,-6.531332492828369,13.362390518188477,-1.7423995733261108,13.46310806274414,10.109249114990234,10.079061508178711,9.865615844726562,awake
awake_159.wav,0.5429875254631042,0.013818619772791862,3017.366364064413,2012.1678831859754,5428.13384348394,0.23486781636996903,-428.61724853515625,49.81089782714844,-37.77936935424805,25.28061866760254,-38.548587799072266,0.2663690447807312,-14.783417701721191,2.9766407012939453,-17.08353614807129,-10.179099082946777,-9.423190116882324,-16.489240646362305,-9.64598560333252,-14.820966720581055,-4.619935512542725,-13.24131965637207,-1.1189218759536743,-11.452937126159668,-2.822709798812866,-4.980899810791016,awake
awake_7.wav,0.2407180219888687,0.13940449059009552,2201.803336721132,1732.334305937448,4197.707950367647,0.12453817361648607,-229.865234375,62.777137756347656,-58.265594482421875,9.83681583404541,-25.035999298095703,12.947121620178223,-46.57442855834961,17.09366226196289,9.06787109375,-18.477903366088867,2.6160635948181152,-11.87415885925293,7.49114990234375,-4.897226810455322,15.45822811126709,14.660512924194336,11.97704029083252,14.405013084411621,5.077996253967285,3.90486478805542,awake
awake_3.wav,0.37701383233070374,0.055994972586631775,2039.5763720889365,1577.4148121211936,3474.7456553550696,0.1324716101489938,-295.34912109375,83.03458404541016,-73.30632019042969,4.635828495025635,-17.345050811767578,18.944509506225586,-4.812496185302734,27.710241317749023,-11.741201400756836,-6.272038459777832,11.054807662963867,-7.288156986236572,6.4502105712890625,-5.644591808319092,10.704659461975098,2.8896093368530273,8.700057983398438,6.418129920959473,-0.6413371562957764,0.3646179735660553,awake
awake_51.wav,0.5215907692909241,0.008287310600280762,2160.782058421235,1888.662867483578,4387.923466827109,0.14060534781346748,-444.3327331542969,83.5610122680664,-30.52968406677246,5.887359142303467,-24.120834350585938,-6.535417556762695,-13.152177810668945,-3.239454746246338,-14.223018646240234,-14.157958030700684,-11.087645530700684,-14.348995208740234,-10.058226585388184,-10.437308311462402,-5.622572898864746,-10.033439636230469,1.3532401323318481,-5.718761920928955,-2.5948314666748047,-4.611135005950928,awake
awake_94.wav,0.2868514358997345,0.08289109170436859,1948.2182709123927,1496.2129181406199,3232.9304509118615,0.12919196255804954,-264.1766357421875,79.58297729492188,-73.2625503540039,-2.604375123977661,-19.525432586669922,8.314263343811035,-15.476874351501465,21.445945739746094,-8.181954383850098,-8.225351333618164,7.498402118682861,-11.063246726989746,3.6386189460754395,-4.905631065368652,7.646703720092773,0.3033309280872345,4.584242820739746,7.255492210388184,-1.2145366668701172,2.9554436206817627,awake
awake_4.wav,0.5147743821144104,0.026329927146434784,2237.076262388498,1993.9885513846505,4634.155311230166,0.10405152500967492,-373.55572509765625,75.9533462524414,-26.066883087158203,36.3630256652832,-19.176681518554688,15.645538330078125,0.9100778102874756,21.137935638427734,4.968993186950684,3.5972113609313965,-0.9070466756820679,3.907559871673584,11.845706939697266,-2.4164233207702637,13.04709529876709,-5.363905429840088,6.242603302001953,2.457221746444702,1.499428153038025,5.446951389312744,awake
awake_2.wav,0.3026328384876251,0.050522394478321075,2790.7482810917863,2003.0439221742126,5251.168246904025,0.17718789304373064,-308.6480712890625,23.45472526550293,-73.56219482421875,1.9514741897583008,-31.30881690979004,5.848991870880127,-25.652048110961914,26.955102920532227,-21.323814392089844,-12.723033905029297,-7.249715805053711,-7.321887016296387,-10.026544570922852,-10.232553482055664,-4.533552169799805,-4.437952518463135,-2.8166470527648926,9.32850170135498,10.423086166381836,0.223695307970047,awake
awake_82.wav,0.576901912689209,0.008976592682301998,2619.6549318126768,2045.1175891083535,5146.318880913796,0.18816666263544893,-475.1332702636719,62.52879333496094,-25.326141357421875,15.763720512390137,-20.303943634033203,-0.06332813203334808,-11.328848838806152,-5.293435096740723,-11.434701919555664,-10.3484468460083,-13.174535751342773,-11.448200225830078,-6.663970470428467,-12.596880912780762,-1.2652949094772339,-7.907346725463867,-2.0155255794525146,-6.841559410095215,-5.332387924194336,-7.970585346221924,awake
awake_95.wav,0.26563945412635803,0.10673918575048447,1482.7747216090893,1462.6142603615162,2674.75049281637,0.08810377563854489,-243.46710205078125,137.01597595214844,-18.257720947265625,5.561147212982178,-19.38732147216797,-0.5219053626060486,-30.987268447875977,40.414466857910156,12.81855583190918,-19.133033752441406,6.367550373077393,-13.339485168457031,8.851205825805664,-0.45383891463279724,6.983649253845215,3.9829487800598145,-9.50048542022705,0.8273047208786011,-6.543882369995117,-4.440248966217041,awake
awake_67.wav,0.5514413118362427,0.017560362815856934,2624.9376661150604,2016.2826129344917,5068.6693504498835,0.18181976223877708,-454.4935302734375,50.001224517822266,-21.974029541015625,15.941073417663574,-5.578258514404297,-3.5587661266326904,-2.7964563369750977,1.482932448387146,-10.132119178771973,-5.798105716705322,-9.949694633483887,-7.672975540161133,-6.9289045333862305,-8.077799797058105,-1.3169903755187988,-7.246382713317871,-1.5125775337219238,-8.867119789123535,-1.9299193620681763,-5.082216262817383,awake
awake_53.wav,0.528751015663147,0.009399456903338432,2012.9143456993638,1813.7032118040204,3983.559245295569,0.12933557469040247,-410.629638671875,112.71321105957031,-43.38084030151367,16.299720764160156,-45.308074951171875,-0.2092018723487854,-25.45713996887207,-0.39471161365509033,-17.302417755126953,-6.107135772705078,-14.01671028137207,-15.918730735778809,-4.530112266540527,-18.490421295166016,-0.7544348239898682,-18.423370361328125,0.3757186233997345,-10.0729398727417,-4.6226887702941895,-2.5375871658325195,awake
awake_15.wav,0.5528386235237122,0.03100346215069294,2508.633267243203,1915.5920527375754,4815.204216452206,0.1587314664763932,-334.5805969238281,73.42532348632812,-41.79623031616211,32.99776077270508,-30.667024612426758,8.178118705749512,-0.6477964520454407,18.193632125854492,0.34890979528427124,-3.3604767322540283,-0.44212061166763306,-1.460513949394226,8.625113487243652,-5.976505756378174,9.630289077758789,-4.739195346832275,5.357694625854492,2.194153308868408,-3.8034346103668213,4.996357440948486,awake
awake_97.wav,0.33133968710899353,0.042917292565107346,2649.3906027511416,2033.5341038499057,5198.035234858746,0.158129051373839,-319.94000244140625,55.44509506225586,-43.52598190307617,21.16008758544922,-61.126041412353516,-12.824211120605469,-33.83705139160156,-3.9349822998046875,-18.80091667175293,-10.38459587097168,-7.516964435577393,-24.069501876831055,-3.587385654449463,-14.77086353302002,1.599692702293396,-7.0398993492126465,2.8022818565368652,-0.6962903738021851,-0.9153966903686523,6.2609405517578125,awake
awake_16.wav,0.5205040574073792,0.01776289939880371,1282.427198034651,1606.1954344974852,2731.066818945917,0.04864898776122291,-394.82305908203125,128.12423706054688,-14.300127983093262,32.586490631103516,-1.397864580154419,17.46074104309082,-1.785994529724121,14.873007774353027,7.479776382446289,6.10581111907959,5.590840816497803,-0.5172953009605408,9.091444969177246,-3.529942750930786,6.355647087097168,-1.907301425933838,-0.47387656569480896,2.4781508445739746,1.3579648733139038,4.109126091003418,awake
awake_91.wav,0.5060562491416931,0.020069122314453125,2162.921743670296,1796.9163046101096,4121.191746383997,0.15242538215944273,-412.61724853515625,85.42919158935547,-41.3361930847168,2.606740951538086,-30.576839447021484,-6.857927322387695,-22.974760055541992,-5.844320297241211,-12.34416675567627,-8.249650955200195,-12.587581634521484,-13.897951126098633,-5.354829788208008,-16.751628875732422,-5.151918888092041,-13.948742866516113,-4.277339935302734,-6.955039024353027,-1.651001214981079,0.7095785737037659,awake
awake_86.wav,0.36300215125083923,0.06473106890916824,1992.9008533815881,1596.9916478688342,3500.0621689362424,0.12191460671439629,-292.926025390625,74.78790283203125,-68.26673889160156,5.433932304382324,-7.603595733642578,20.674758911132812,-7.096065998077393,16.576889038085938,-13.841114044189453,0.405120849609375,14.958355903625488,-9.788043975830078,11.215928077697754,-1.2392261028289795,8.504149436950684,1.612156867980957,1.9930864572525024,3.634021520614624,-1.5349531173706055,3.875216245651245,awake
awake_57.wav,0.42925524711608887,0.01855478435754776,2782.681276346499,1841.1364133163877,5000.303097184597,0.2035618832236842,-483.6044006347656,7.499655246734619,-46.79733657836914,19.752750396728516,-12.082633972167969,13.172104835510254,-9.375113487243652,13.331196784973145,-9.868147850036621,-4.220373630523682,4.255492210388184,-0.26442092657089233,12.620410919189453,10.361868858337402,13.599822998046875,-4.709498882293701,-4.88848352432251,-8.594874382019043,1.6119791269302368,-0.35823631286621094,awake
awake_60.wav,0.5489387512207031,0.006836511194705963,2618.26615191798,2039.5468887671514,5086.285910591621,0.18331408426857584,-460.9826965332031,68.7740249633789,-37.52348709106445,21.336673736572266,-27.262828826904297,1.8281559944152832,-13.531903266906738,0.3865813612937927,-16.432994842529297,-6.825141429901123,-13.531621932983398,-17.94011878967285,-6.747716426849365,-15.359912872314453,-3.7023065090179443,-10.72667121887207,-1.7446285486221313,-12.051117897033691,-4.353976726531982,-7.864551067352295,awake
awake_28.wav,0.3800504803657532,0.04925447329878807,2834.2942394978218,2110.6482796778914,5380.834129498839,0.18890588719040247,-399.73760986328125,28.471843719482422,-29.978899002075195,22.017873764038086,-33.19023895263672,13.826841354370117,-32.344181060791016,10.340285301208496,-3.7425312995910645,-13.75155258178711,6.1375627517700195,-8.78491497039795,1.1871273517608643,-6.000678539276123,10.182866096496582,9.812213897705078,11.450889587402344,-2.1077091693878174,-0.7936252951622009,-5.899221420288086,awake
awake_101.wav,0.6158291101455688,0.004101262427866459,189.69431959107146,185.7886154256623,374.6144014246324,0.010752769446594427,-660.7670288085938,120.13070678710938,94.32775115966797,59.86499786376953,26.246490478515625,1.63861882686615,-9.661925315856934,-8.21134090423584,1.3814430236816406,12.642048835754395,19.879608154296875,20.213314056396484,14.23379135131836,5.198145866394043,-2.7418463230133057,-6.447004318237305,-5.023420333862305,0.07164439558982849,5.965288162231445,9.81124210357666,awake
awake_79.wav,0.44423791766166687,0.028165852651000023,1938.4534119494149,1760.9242397969933,3895.2931123621324,0.11490255538893189,-397.1355285644531,72.28787231445312,-14.449932098388672,1.5271633863449097,-24.19263458251953,-16.678831100463867,-17.292922973632812,-11.588577270507812,-0.2968406081199646,-9.364130020141602,-7.915211200714111,-4.648387432098389,-9.291767120361328,-10.70895767211914,-5.738779067993164,-4.804438591003418,-6.038399696350098,-4.76824951171875,-2.200129270553589,-4.618626117706299,awake
awake_154.wav,0.4132184684276581,0.04301071912050247,1944.7356898791113,1684.4470346695744,3679.8110820191564,0.12215194465944272,-364.0628967285156,81.33692169189453,-38.968048095703125,-11.609539985656738,-26.8595027923584,-15.689155578613281,-30.89781379699707,-4.275427341461182,-4.094727516174316,-9.352296829223633,-13.65936279296875,-11.695030212402344,-6.952803134918213,-18.469839096069336,-2.8316617012023926,-5.506656646728516,-0.04813987389206886,0.7507138252258301,3.9660122394561768,0.8907548189163208,awake
awake_98.wav,0.3388066589832306,0.07686138898134232,2843.028968706955,1682.574325938215,4725.288093496033,0.20285516036184212,-238.48587036132812,46.06209945678711,-91.88591766357422,50.20620346069336,-34.502498626708984,17.58308219909668,-16.253829956054688,40.785945892333984,-19.52396011352539,-11.731485366821289,5.045597076416016,-5.748321533203125,8.610167503356934,-14.135726928710938,18.529321670532227,-4.7974443435668945,11.39745044708252,5.483620643615723,5.112231731414795,5.965863227844238,awake
awake_36.wav,0.42327094078063965,0.03328898921608925,2187.630999260348,1836.040796055217,4258.307583929954,0.13449125024187306,-348.4449157714844,77.18866729736328,-34.84200668334961,9.162511825561523,-31.067960739135742,-5.436582565307617,-12.218574523925781,-0.8861599564552307,-13.761065483093262,-15.00585651397705,-14.411161422729492,-10.326637268066406,-7.7613301277160645,-12.787139892578125,-1.013271689414978,-11.925192832946777,-4.050784587860107,-11.064214706420898,-5.211734771728516,-4.5683512687683105,awake
awake_96.wav,0.48135843873023987,0.039895135909318924,1959.4452336971788,1653.5439949657346,3620.411441200658,0.11566369969040248,-346.76300048828125,78.51502990722656,-54.95726776123047,14.576711654663086,-1.716208815574646,17.877925872802734,-0.7278538942337036,20.463563919067383,-3.508939504623413,0.6243864893913269,4.273593902587891,-4.241120338439941,9.780609130859375,-1.0371074676513672,6.737854957580566,1.9733247756958008,6.295454025268555,-0.29062169790267944,0.6976109743118286,3.0159151554107666,awake
awake_80.wav,0.2721194922924042,0.10582071542739868,1730.569583435222,1445.016753171376,2961.332093229973,0.10191321594427244,-223.31808471679688,113.78755187988281,-75.85326385498047,0.3944556713104248,-33.39031219482422,16.07016372680664,-20.795909881591797,17.60049057006836,5.9794769287109375,-3.4688334465026855,10.81395149230957,-6.340664386749268,3.9383904933929443,-8.511954307556152,6.688786506652832,-4.488976001739502,4.902299880981445,7.060225009918213,11.329584121704102,19.26651954650879,awake
awake_93.wav,0.5757018327713013,0.004125254228711128,196.70148900833829,181.31977278117574,373.44774181259675,0.013352904895510836,-722.0269165039062,141.8454132080078,110.40221405029297,69.05818176269531,28.93061637878418,-0.35650160908699036,-13.592138290405273,-11.599252700805664,-0.10242258757352829,13.068419456481934,21.164167404174805,20.932064056396484,13.36153793334961,2.6024649143218994,-6.289194107055664,-9.64872932434082,-6.657467842102051,0.6174885034561157,8.482478141784668,13.406396865844727,awake
